county_name,county_num,dem_margin,dem_num,fips_code,rep_num,state,turnout,vap,year,state_electoral_votes
Barton County,11706,-0.4948,2874,20009,8666,KS,0.5879,19910,2004,6
Bourbon County,6686,-0.3225,2216,20011,4372,KS,0.607,11015,2004,6
Brown County,4418,-0.4129,1268,20013,3092,KS,0.5954,7420,2004,6
Butler County,26280,-0.4164,7495,20015,18438,KS,0.5754,45675,2004,6
Chase County,1501,-0.4244,418,20017,1055,KS,0.7165,2095,2004,6
Chautauqua County,1960,-0.574,404,20019,1529,KS,0.6437,3045,2004,6
Cherokee County,9913,-0.2378,3726,20021,6083,KS,0.6174,16055,2004,6
Cheyenne County,1692,-0.6105,320,20023,1353,KS,0.7656,2210,2004,6
Clark County,1291,-0.5864,257,20025,1014,KS,0.8356,1545,2004,6
Clay County,4010,-0.5938,793,20027,3174,KS,0.5999,6685,2004,6
Cloud County,4503,-0.4466,1210,20029,3221,KS,0.6069,7420,2004,6
Coffey County,4408,-0.4914,1093,20031,3259,KS,0.6915,6375,2004,6
Comanche County,981,-0.581,200,20033,770,KS,0.6742,1455,2004,6
Cowley County,14447,-0.3176,4818,20035,9407,KS,0.5765,25060,2004,6
Crawford County,16527,-0.0611,7617,20037,8626,KS,0.5612,29450,2004,6
Decatur County,1740,-0.5747,355,20039,1355,KS,0.719,2420,2004,6
Dickinson County,8791,-0.4472,2364,20041,6295,KS,0.6103,14405,2004,6
Doniphan County,3603,-0.3958,1065,20043,2491,KS,0.5985,6020,2004,6
Douglas County,50111,0.1614,28634,20045,20544,KS,0.568,88225,2004,6
Edwards County,1496,-0.4666,386,20047,1084,KS,0.6649,2250,2004,6
Elk County,1515,-0.495,369,20049,1119,KS,0.6392,2370,2004,6
Ellis County,12187,-0.3166,4033,20051,7891,KS,0.5651,21565,2004,6
Ellsworth County,3102,-0.47,801,20053,2259,KS,0.6167,5030,2004,6
Finney County,9933,-0.5163,2351,20055,7479,KS,0.4392,22615,2004,6
Ford County,9016,-0.482,2286,20057,6632,KS,0.528,17075,2004,6
Franklin County,11476,-0.3024,3921,20059,7391,KS,0.5949,19290,2004,6
Geary County,7328,-0.2964,2531,20061,4703,KS,0.3411,21485,2004,6
Gove County,1467,-0.6469,247,20063,1196,KS,0.7353,1995,2004,6
Graham County,1440,-0.5194,334,20065,1082,KS,0.6923,2080,2004,6
Grant County,2758,-0.583,561,20067,2169,KS,0.6505,4240,2004,6
Gray County,2245,-0.6272,408,20069,1816,KS,0.6545,3430,2004,6
Greeley County,735,-0.6068,138,20071,584,KS,0.8305,885,2004,6
Greenwood County,3244,-0.4226,911,20073,2282,KS,0.6052,5360,2004,6
Hamilton County,1130,-0.5832,229,20075,888,KS,0.7085,1595,2004,6
Harper County,2930,-0.487,727,20077,2154,KS,0.6592,4445,2004,6
Harvey County,15110,-0.2782,5331,20079,9534,KS,0.6218,24300,2004,6
Haskell County,1599,-0.7061,227,20081,1356,KS,0.6422,2490,2004,6
Hodgeman County,1183,-0.6171,223,20083,953,KS,0.7887,1500,2004,6
Jackson County,5888,-0.2829,2064,20085,3730,KS,0.6092,9665,2004,6
Jefferson County,8793,-0.2451,3253,20087,5408,KS,0.631,13935,2004,6
Jewell County,1915,-0.5796,385,20089,1495,KS,0.7365,2600,2004,6
Johnson County,258687,-0.2329,97866,20091,158103,KS,0.7011,368955,2004,6
Kearny County,1455,-0.622,272,20093,1177,KS,0.6062,2400,2004,6
Kingman County,3764,-0.504,904,20095,2801,KS,0.6321,5955,2004,6
Kiowa County,1565,-0.6511,256,20097,1275,KS,0.7597,2060,2004,6
Labette County,9139,-0.1953,3615,20099,5400,KS,0.5556,16450,2004,6
Lane County,1014,-0.6331,181,20101,823,KS,0.8177,1240,2004,6
Leavenworth County,27331,-0.1796,11039,20103,15949,KS,0.5074,53865,2004,6
Lincoln County,1800,-0.5428,391,20105,1368,KS,0.7214,2495,2004,6
Linn County,4741,-0.2989,1631,20107,3048,KS,0.6503,7290,2004,6
Logan County,1523,-0.6612,248,20109,1255,KS,0.7558,2015,2004,6
Lyon County,13440,-0.2022,5234,20111,7951,KS,0.5411,24840,2004,6
McPherson County,13367,-0.4493,3589,20113,9595,KS,0.605,22095,2004,6
Marion County,6159,-0.4838,1536,20115,4516,KS,0.6556,9395,2004,6
Marshall County,5108,-0.2882,1789,20117,3261,KS,0.6574,7770,2004,6
Meade County,2121,-0.6563,356,20119,1748,KS,0.7153,2965,2004,6
Miami County,14016,-0.2979,4838,20121,9013,KS,0.6294,22270,2004,6
Mitchell County,3349,-0.5721,693,20123,2609,KS,0.6821,4910,2004,6
Montgomery County,14116,-0.3726,4338,20125,9598,KS,0.5496,25685,2004,6
Morris County,2936,-0.3508,931,20127,1961,KS,0.639,4595,2004,6
Morton County,1576,-0.6415,276,20129,1287,KS,0.7688,2050,2004,6
Nemaha County,5463,-0.4891,1355,20131,4027,KS,0.7318,7465,2004,6
Neosho County,7231,-0.3154,2424,20133,4705,KS,0.6018,12015,2004,6
Ness County,1818,-0.5638,382,20135,1407,KS,0.7922,2295,2004,6
Norton County,2599,-0.6229,473,20137,2092,KS,0.608,4275,2004,6
Osage County,7463,-0.3032,2537,20139,4800,KS,0.614,12155,2004,6
Osborne County,2075,-0.546,454,20141,1587,KS,0.6726,3085,2004,6
Ottawa County,2971,-0.585,595,20143,2333,KS,0.6639,4475,2004,6
Pawnee County,2988,-0.4682,773,20145,2172,KS,0.6024,4960,2004,6
Phillips County,2847,-0.5968,557,20147,2256,KS,0.6969,4085,2004,6
Pottawatomie County,8823,-0.4704,2176,20149,6326,KS,0.64,13785,2004,6
Pratt County,4384,-0.4382,1200,20151,3121,KS,0.6153,7125,2004,6
Rawlins County,1720,-0.6541,289,20153,1414,KS,0.8452,2035,2004,6
Reno County,27324,-0.316,9114,20155,17748,KS,0.5687,48050,2004,6
Republic County,2889,-0.5646,607,20157,2238,KS,0.7241,3990,2004,6
Rice County,4376,-0.4689,1130,20159,3182,KS,0.5804,7540,2004,6
Riley County,20911,-0.2278,7908,20161,12672,KS,0.3863,54125,2004,6
Rooks County,2710,-0.5856,534,20163,2121,KS,0.6852,3955,2004,6
Rush County,1789,-0.3963,517,20165,1226,KS,0.7029,2545,2004,6
Russell County,3525,-0.5279,810,20167,2671,KS,0.6798,5185,2004,6
Saline County,23041,-0.3293,7524,20169,15111,KS,0.5803,39705,2004,6
Scott County,2299,-0.686,347,20171,1924,KS,0.6967,3300,2004,6
Sedgwick County,177679,-0.2563,64839,20173,110381,KS,0.5413,328240,2004,6
Seward County,5439,-0.5792,1122,20175,4272,KS,0.5008,10860,2004,6
Shawnee County,81577,-0.0971,36264,20177,44188,KS,0.6401,127440,2004,6
Sheridan County,1406,-0.6437,239,20179,1144,KS,0.7381,1905,2004,6
Sherman County,2762,-0.5272,632,20181,2088,KS,0.6117,4515,2004,6
Smith County,2370,-0.5329,540,20183,1803,KS,0.7476,3170,2004,6
Stafford County,2186,-0.5229,506,20185,1649,KS,0.681,3210,2004,6
Stanton County,966,-0.6532,165,20187,796,KS,0.7547,1280,2004,6
Stevens County,2265,-0.7179,310,20189,1936,KS,0.7283,3110,2004,6
Sumner County,10488,-0.3695,3217,20191,7092,KS,0.6,17480,2004,6
Thomas County,3870,-0.5661,816,20193,3007,KS,0.6942,5575,2004,6
Trego County,1686,-0.4692,434,20195,1225,KS,0.7205,2340,2004,6
Wabaunsee County,3604,-0.4245,1001,20197,2531,KS,0.6958,5180,2004,6
Wallace County,876,-0.7192,112,20199,742,KS,0.7821,1120,2004,6
Washington County,3190,-0.5815,643,20201,2498,KS,0.7121,4480,2004,6
Wichita County,1062,-0.646,183,20203,869,KS,0.8565,1240,2004,6
Wilson County,4398,-0.5009,1060,20205,3263,KS,0.5939,7405,2004,6
Woodson County,1763,-0.3823,530,20207,1204,KS,0.664,2655,2004,6
Wyandotte County,53401,0.3184,34923,20209,17919,KS,0.5483,97390,2004,6
Allen County,5859,-0.2326,2189,20001,3552,KS,0.565,10370,2008,6
Anderson County,3626,-0.3274,1175,20003,2362,KS,0.6198,5850,2008,6
Atchison County,7191,-0.0765,3241,20005,3791,KS,0.5813,12370,2008,6
Barber County,2462,-0.5016,598,20007,1833,KS,0.6627,3715,2008,6
Barton County,11023,-0.4332,3027,20009,7802,KS,0.5536,19910,2008,6
Bourbon County,6781,-0.2722,2394,20011,4240,KS,0.6156,11015,2008,6
Brown County,4376,-0.3812,1317,20013,2985,KS,0.5898,7420,2008,6
Butler County,27873,-0.3227,9159,20015,18155,KS,0.6102,45675,2008,6
Chase County,1384,-0.4285,383,20017,976,KS,0.6606,2095,2008,6
Chautauqua County,1852,-0.5491,401,20019,1418,KS,0.6082,3045,2008,6
Cherokee County,9665,-0.2371,3594,20021,5886,KS,0.602,16055,2008,6
Cheyenne County,1498,-0.5507,323,20023,1148,KS,0.6778,2210,2008,6
Clark County,1159,-0.5626,245,20025,897,KS,0.7502,1545,2008,6
Clay County,4054,-0.4906,1009,20027,2998,KS,0.6064,6685,2008,6
Cloud County,4451,-0.4242,1233,20029,3121,KS,0.5999,7420,2008,6
Coffey County,4232,-0.4568,1121,20031,3054,KS,0.6638,6375,2008,6
Comanche County,974,-0.5862,194,20033,765,KS,0.6694,1455,2008,6
Cowley County,13787,-0.2524,5012,20035,8492,KS,0.5502,25060,2008,6
Crawford County,16075,0.0138,7957,20037,7735,KS,0.5458,29450,2008,6
Decatur County,1548,-0.5465,343,20039,1189,KS,0.6397,2420,2008,6
Dickinson County,8667,-0.4222,2422,20041,6081,KS,0.6017,14405,2008,6
Doniphan County,3564,-0.3527,1115,20043,2372,KS,0.592,6020,2008,6
Douglas County,53398,0.3084,34398,20045,17929,KS,0.6052,88225,2008,6
Edwards County,1357,-0.4878,333,20047,995,KS,0.6031,2250,2008,6
Elk County,1434,-0.4735,363,20049,1042,KS,0.6051,2370,2008,6
Ellis County,12447,-0.3372,4010,20051,8207,KS,0.5772,21565,2008,6
Ellsworth County,2938,-0.3982,851,20053,2021,KS,0.5841,5030,2008,6
Finney County,10354,-0.3526,3275,20055,6926,KS,0.4578,22615,2008,6
Ford County,8864,-0.309,2991,20057,5730,KS,0.5191,17075,2008,6
Franklin County,11739,-0.2254,4433,20059,7079,KS,0.6086,19290,2008,6
Geary County,8094,-0.1237,3491,20061,4492,KS,0.3767,21485,2008,6
Gove County,1418,-0.6171,261,20063,1136,KS,0.7108,1995,2008,6
Graham County,1423,-0.5165,325,20065,1060,KS,0.6841,2080,2008,6
Grant County,2661,-0.5111,635,20067,1995,KS,0.6276,4240,2008,6
Gray County,2119,-0.5696,436,20069,1643,KS,0.6178,3430,2008,6
Greeley County,745,-0.5906,151,20071,591,KS,0.8418,885,2008,6
Greenwood County,2279,-0.4375,622,20073,1619,KS,0.4252,5360,2008,6
Hamilton County,1096,-0.5575,233,20075,844,KS,0.6871,1595,2008,6
Harper County,2796,-0.4517,736,20077,1999,KS,0.629,4445,2008,6
Harvey County,15613,-0.1722,6318,20079,9006,KS,0.6425,24300,2008,6
Haskell County,1570,-0.6363,278,20081,1277,KS,0.6305,2490,2008,6
Hodgeman County,1096,-0.5967,211,20083,865,KS,0.7307,1500,2008,6
Jackson County,6253,-0.2404,2308,20085,3811,KS,0.647,9665,2008,6
Jefferson County,8950,-0.1875,3542,20087,5220,KS,0.6423,13935,2008,6
Jewell County,1584,-0.5795,313,20089,1231,KS,0.6092,2600,2008,6
Johnson County,283432,-0.0901,127091,20091,152627,KS,0.7682,368955,2008,6
Kearny County,1482,-0.5735,309,20093,1159,KS,0.6175,2400,2008,6
Kingman County,3664,-0.4476,963,20095,2603,KS,0.6153,5955,2008,6
Kiowa County,1135,-0.6273,200,20097,912,KS,0.551,2060,2008,6
Labette County,9031,-0.1287,3839,20099,5001,KS,0.549,16450,2008,6
Lane County,1027,-0.6047,193,20101,814,KS,0.8282,1240,2008,6
Leavenworth County,30587,-0.1156,13255,20103,16791,KS,0.5678,53865,2008,6
Lincoln County,1586,-0.5404,347,20105,1204,KS,0.6357,2495,2008,6
Linn County,4617,-0.3598,1425,20107,3086,KS,0.6333,7290,2008,6
Logan County,1440,-0.6681,225,20109,1187,KS,0.7146,2015,2008,6
Lyon County,12911,-0.0599,5924,20111,6698,KS,0.5198,24840,2008,6
McPherson County,13385,-0.3526,4218,20113,8937,KS,0.6058,22095,2008,6
Marion County,6059,-0.3892,1801,20115,4159,KS,0.6449,9395,2008,6
Marshall County,5036,-0.2726,1784,20117,3157,KS,0.6481,7770,2008,6
Meade County,1931,-0.6126,357,20119,1540,KS,0.6513,2965,2008,6
Miami County,15377,-0.2367,5742,20121,9382,KS,0.6905,22270,2008,6
Mitchell County,3203,-0.5429,701,20123,2440,KS,0.6523,4910,2008,6
Montgomery County,13907,-0.3574,4338,20125,9309,KS,0.5414,25685,2008,6
Morris County,2841,-0.3407,907,20127,1875,KS,0.6183,4595,2008,6
Morton County,1402,-0.6591,229,20129,1153,KS,0.6839,2050,2008,6
Nemaha County,5359,-0.445,1432,20131,3817,KS,0.7179,7465,2008,6
Neosho County,7192,-0.2656,2563,20133,4473,KS,0.5986,12015,2008,6
Ness County,1525,-0.602,289,20135,1207,KS,0.6645,2295,2008,6
Norton County,2415,-0.5718,497,20137,1878,KS,0.5649,4275,2008,6
Osage County,7544,-0.303,2534,20139,4820,KS,0.6206,12155,2008,6
Osborne County,1930,-0.5632,403,20141,1490,KS,0.6256,3085,2008,6
Ottawa County,3086,-0.5246,704,20143,2323,KS,0.6896,4475,2008,6
Pawnee County,2867,-0.3711,882,20145,1946,KS,0.578,4960,2008,6
Phillips County,2667,-0.5924,525,20147,2105,KS,0.6529,4085,2008,6
Pottawatomie County,9837,-0.4402,2599,20149,6929,KS,0.7136,13785,2008,6
Pratt County,4190,-0.3647,1294,20151,2822,KS,0.5881,7125,2008,6
Rawlins County,1549,-0.6288,273,20153,1247,KS,0.7612,2035,2008,6
Reno County,26512,-0.2337,9916,20155,16112,KS,0.5518,48050,2008,6
Republic County,2671,-0.5009,640,20157,1978,KS,0.6694,3990,2008,6
Rice County,4021,-0.4021,1163,20159,2780,KS,0.5333,7540,2008,6
Riley County,22997,-0.0703,10495,20161,12111,KS,0.4249,54125,2008,6
Rooks County,2588,-0.6182,468,20163,2068,KS,0.6544,3955,2008,6
Rush County,1781,-0.4048,504,20165,1225,KS,0.6998,2545,2008,6
Russell County,3293,-0.5384,736,20167,2509,KS,0.6351,5185,2008,6
Saline County,22788,-0.2624,8186,20169,14165,KS,0.5739,39705,2008,6
Scott County,2179,-0.6893,321,20171,1823,KS,0.6603,3300,2008,6
Sedgwick County,192716,-0.1272,82337,20173,106849,KS,0.5871,328240,2008,6
Seward County,5336,-0.4307,1493,20175,3791,KS,0.4913,10860,2008,6
Shawnee County,84177,-0.0029,41235,20177,41476,KS,0.6605,127440,2008,6
Sheridan County,1376,-0.6206,254,20179,1108,KS,0.7223,1905,2008,6
Sherman County,2704,-0.47,688,20181,1959,KS,0.5989,4515,2008,6
Smith County,2204,-0.5776,446,20183,1719,KS,0.6953,3170,2008,6
Stafford County,2074,-0.4595,542,20185,1495,KS,0.6461,3210,2008,6
Stanton County,827,-0.532,188,20187,628,KS,0.6461,1280,2008,6
Stevens County,2127,-0.7203,283,20189,1815,KS,0.6839,3110,2008,6
Sumner County,10337,-0.3274,3353,20191,6737,KS,0.5914,17480,2008,6
Thomas County,3673,-0.5581,787,20193,2837,KS,0.6588,5575,2008,6
Trego County,1671,-0.4817,420,20195,1225,KS,0.7141,2340,2008,6
Wabaunsee County,3521,-0.386,1036,20197,2395,KS,0.6797,5180,2008,6
Wallace County,804,-0.7388,96,20199,690,KS,0.7179,1120,2008,6
Washington County,2980,-0.5332,659,20201,2248,KS,0.6652,4480,2008,6
Wichita County,1019,-0.6644,163,20203,840,KS,0.8218,1240,2008,6
Wilson County,4121,-0.4077,1170,20205,2850,KS,0.5565,7405,2008,6
Woodson County,1599,-0.3396,512,20207,1055,KS,0.6023,2655,2008,6
Wyandotte County,57169,0.4086,39865,20209,16506,KS,0.587,97390,2008,6
Adair County,7447,-0.5189,1764,21001,5628,KY,0.5389,13820,2004,8
Allen County,7163,-0.4578,1923,21003,5202,KY,0.5109,14020,2004,8
Anderson County,9588,-0.336,3141,21005,6363,KY,0.6121,15665,2004,8
Ballard County,4177,-0.1508,1759,21007,2389,KY,0.6604,6325,2004,8
Barren County,16140,-0.3473,5216,21009,10822,KY,0.5233,30840,2004,8
Bath County,4919,0.0689,2608,21011,2269,KY,0.5612,8765,2004,8
Bell County,11002,-0.2283,4210,21013,6722,KY,0.4935,22295,2004,8
Boone County,45082,-0.4423,12391,21015,32329,KY,0.5699,79105,2004,8
Bourbon County,8217,-0.2136,3198,21017,4953,KY,0.5679,14470,2004,8
Boyd County,21777,-0.0629,10132,21019,11501,KY,0.5754,37850,2004,8
Boyle County,12490,-0.2496,4646,21021,7764,KY,0.5684,21975,2004,8
Bracken County,3610,-0.3186,1213,21023,2363,KY,0.5588,6460,2004,8
Breathitt County,5944,0.1321,3327,21025,2542,KY,0.4945,12020,2004,8
Breckinridge County,8520,-0.3164,2884,21027,5580,KY,0.5937,14350,2004,8
Bullitt County,28627,-0.3629,9043,21029,19433,KY,0.5168,55390,2004,8
Butler County,5578,-0.4792,1436,21031,4109,KY,0.5509,10125,2004,8
Caldwell County,6349,-0.2868,2245,21033,4066,KY,0.6355,9990,2004,8
Calloway County,15145,-0.2354,5728,21035,9293,KY,0.5236,28925,2004,8
Campbell County,40172,-0.281,14253,21037,25540,KY,0.6052,66380,2004,8
Carlisle County,2845,-0.2221,1102,21039,1734,KY,0.7025,4050,2004,8
Carroll County,3897,-0.125,1688,21041,2175,KY,0.5078,7675,2004,8
Carter County,11117,0.0139,5577,21043,5422,KY,0.5369,20705,2004,8
Casey County,6321,-0.6225,1174,21045,5109,KY,0.52,12155,2004,8
Christian County,21015,-0.3314,6970,21047,13935,KY,0.3794,55390,2004,8
Clark County,15317,-0.2532,5661,21049,9540,KY,0.5681,26960,2004,8
Clay County,7687,-0.4976,1901,21051,5726,KY,0.4235,18150,2004,8
Clinton County,4352,-0.5554,952,21053,3369,KY,0.6066,7175,2004,8
Crittenden County,4190,-0.3074,1438,21055,2726,KY,0.5952,7040,2004,8
Cumberland County,3239,-0.4656,848,21057,2356,KY,0.6049,5355,2004,8
Daviess County,41483,-0.231,15788,21059,25372,KY,0.5935,69895,2004,8
Edmonson County,5481,-0.3173,1856,21061,3595,KY,0.5865,9345,2004,8
Elliott County,2957,0.4034,2064,21063,871,KY,0.44,6720,2004,8
Estill County,5575,-0.3096,1907,21065,3633,KY,0.4905,11365,2004,8
Fayette County,125576,-0.067,57994,21067,66406,KY,0.5923,212005,2004,8
Fleming County,6203,-0.2165,2406,21069,3749,KY,0.5655,10970,2004,8
Floyd County,17885,0.2527,11132,21071,6612,KY,0.5536,32305,2004,8
Franklin County,24133,-0.0274,11620,21073,12281,KY,0.6494,37160,2004,8
Fulton County,2890,-0.0647,1340,21075,1527,KY,0.5432,5320,2004,8
Gallatin County,3073,-0.2216,1188,21077,1869,KY,0.5195,5915,2004,8
Garrard County,6658,-0.442,1841,21079,4784,KY,0.5216,12765,2004,8
Grant County,8824,-0.3551,2818,21081,5951,KY,0.4955,17810,2004,8
Graves County,16229,-0.2278,6206,21083,9903,KY,0.5909,27465,2004,8
Grayson County,10143,-0.4205,2905,21085,7170,KY,0.5341,18990,2004,8
Green County,5206,-0.4906,1312,21087,3866,KY,0.5814,8955,2004,8
Greenup County,16435,-0.0649,7630,21089,8696,KY,0.5644,29120,2004,8
Hancock County,4029,-0.1432,1709,21091,2286,KY,0.6411,6285,2004,8
Hardin County,36441,-0.36,11507,21093,24627,KY,0.5121,71155,2004,8
Harlan County,11070,-0.2102,4332,21095,6659,KY,0.469,23605,2004,8
Harrison County,7731,-0.2649,2807,21097,4855,KY,0.5534,13970,2004,8
Hart County,6784,-0.2652,2470,21099,4269,KY,0.4914,13805,2004,8
Henderson County,18701,-0.1265,8101,21101,10467,KY,0.5471,34185,2004,8
Henry County,6499,-0.2659,2366,21103,4094,KY,0.56,11605,2004,8
Hickman County,2342,-0.2003,926,21105,1395,KY,0.6044,3875,2004,8
Hopkins County,18843,-0.3128,6420,21107,12314,KY,0.5346,35250,2004,8
Jackson County,5178,-0.6952,769,21109,4369,KY,0.5057,10240,2004,8
Jefferson County,337350,0.0166,170158,21111,164566,KY,0.6457,522425,2004,8
Jessamine County,18580,-0.4034,5476,21113,12972,KY,0.558,33300,2004,8
Johnson County,9304,-0.285,3288,21115,5940,KY,0.5132,18130,2004,8
Kenton County,67123,-0.3103,22834,21117,43664,KY,0.5839,114965,2004,8
Knott County,7394,0.2755,4685,21119,2648,KY,0.5526,13380,2004,8
Knox County,12028,-0.3563,3822,21121,8108,KY,0.5012,24000,2004,8
Larue County,5968,-0.3834,1823,21123,4111,KY,0.575,10380,2004,8
Laurel County,22264,-0.5175,5297,21125,16819,KY,0.5207,42755,2004,8
Lawrence County,6513,-0.1612,2705,21127,3755,KY,0.5236,12440,2004,8
Lee County,2920,-0.3904,878,21129,2018,KY,0.4916,5940,2004,8
Leslie County,4964,-0.4825,1266,21131,3661,KY,0.5479,9060,2004,8
Letcher County,9065,-0.0672,4192,21133,4801,KY,0.4887,18550,2004,8
Lewis County,5484,-0.3849,1667,21135,3778,KY,0.5186,10575,2004,8
Lincoln County,8863,-0.3611,2796,21137,5996,KY,0.4724,18760,2004,8
Livingston County,4706,-0.1419,2007,21139,2675,KY,0.6128,7680,2004,8
Logan County,10644,-0.2863,3768,21141,6815,KY,0.5388,19755,2004,8
Lyon County,3925,-0.0925,1769,21143,2132,KY,0.5463,7185,2004,8
McCracken County,29797,-0.2301,11361,21145,18218,KY,0.5976,49865,2004,8
McCreary County,5693,-0.4551,1530,21147,4121,KY,0.414,13750,2004,8
McLean County,4435,-0.1716,1823,21149,2584,KY,0.5981,7415,2004,8
Madison County,30707,-0.2409,11525,21151,18922,KY,0.4901,62660,2004,8
Magoffin County,5718,0.0012,2843,21153,2836,KY,0.5787,9880,2004,8
Marion County,7354,-0.0688,3399,21155,3905,KY,0.5173,14215,2004,8
Marshall County,15521,-0.1718,6383,21157,9049,KY,0.6312,24590,2004,8
Martin County,4539,-0.3287,1504,21159,2996,KY,0.4435,10235,2004,8
Mason County,7079,-0.2454,2644,21161,4381,KY,0.5435,13025,2004,8
Meade County,10951,-0.313,3724,21163,7152,KY,0.5486,19960,2004,8
Menifee County,2528,0.0273,1284,21165,1215,KY,0.4904,5155,2004,8
Mercer County,10028,-0.3511,3224,21167,6745,KY,0.6169,16255,2004,8
Metcalfe County,4157,-0.2822,1472,21169,2645,KY,0.5466,7605,2004,8
Monroe County,5843,-0.5988,1158,21171,4657,KY,0.672,8695,2004,8
Montgomery County,10230,-0.1115,4506,21173,5647,KY,0.5465,18720,2004,8
Morgan County,5272,-0.0285,2532,21175,2682,KY,0.4728,11150,2004,8
Muhlenberg County,13479,-0.0084,6636,21177,6749,KY,0.5546,24305,2004,8
Nelson County,16844,-0.2159,6524,21179,10161,KY,0.545,30905,2004,8
Nicholas County,3059,-0.1203,1332,21181,1700,KY,0.5788,5285,2004,8
Ohio County,10028,-0.2677,3627,21183,6311,KY,0.5682,17650,2004,8
Oldham County,27132,-0.3951,8080,21185,18801,KY,0.6713,40415,2004,8
Owen County,4741,-0.3099,1615,21187,3084,KY,0.5561,8525,2004,8
Owsley County,1999,-0.5643,430,21189,1558,KY,0.5454,3665,2004,8
Pendleton County,6025,-0.3494,1940,21191,4045,KY,0.5475,11005,2004,8
Perry County,11655,-0.0675,5400,21193,6187,KY,0.5257,22170,2004,8
Pike County,26770,0.052,14002,21195,12611,KY,0.5273,50770,2004,8
Powell County,4960,-0.0883,2249,21197,2687,KY,0.4783,10370,2004,8
Pulaski County,25516,-0.5372,5829,21199,19535,KY,0.5554,45945,2004,8
Robertson County,1090,-0.2358,413,21201,670,KY,0.6337,1720,2004,8
Rockcastle County,6166,-0.565,1320,21203,4804,KY,0.4849,12715,2004,8
Rowan County,8706,0.0566,4556,21205,4063,KY,0.4983,17470,2004,8
Russell County,7821,-0.5417,1772,21207,6009,KY,0.5945,13155,2004,8
Scott County,17050,-0.2507,6325,21209,10600,KY,0.5468,31180,2004,8
Shelby County,16313,-0.3452,5277,21211,10909,KY,0.5751,28365,2004,8
Simpson County,7043,-0.2191,2730,21213,4273,KY,0.5517,12765,2004,8
Spencer County,6822,-0.4172,1970,21215,4816,KY,0.5506,12390,2004,8
Taylor County,10295,-0.4146,2979,21217,7247,KY,0.5627,18295,2004,8
Todd County,4754,-0.3683,1491,21219,3242,KY,0.5468,8695,2004,8
Trigg County,6111,-0.3235,2046,21221,4023,KY,0.5901,10355,2004,8
Trimble County,3790,-0.2385,1428,21223,2332,KY,0.5636,6725,2004,8
Union County,5977,-0.1901,2398,21225,3534,KY,0.5248,11390,2004,8
Warren County,39711,-0.2713,14326,21227,25100,KY,0.52,76365,2004,8
Washington County,5236,-0.3352,1724,21229,3479,KY,0.6138,8530,2004,8
Wayne County,7685,-0.3137,2616,21231,5027,KY,0.4966,15475,2004,8
Webster County,5547,-0.1628,2304,21233,3207,KY,0.538,10310,2004,8
